,group,cell_name,input_current,f_rate,t_last_spike,R,Tau,sweep,rest_potential
840,Goal DLS,cell_0041.abf,1200.0,220.26431718061667,47.5,124.847,9.69296,8,-72.39210158128004
841,Goal DLS,cell_0041.abf,1400.0,484.82379303320425,492.80000000000007,124.847,9.69296,9,-72.39210158128004
842,Goal DLS,cell_0041.abf,1600.0,472.2668810289389,499.30000000000007,124.847,9.69296,10,-72.39210158128004
843,Goal DLS,cell_0041.abf,1800.0,473.79032258064524,497.5,124.847,9.69296,11,-72.39210158128004
844,Goal DLS,cell_0041.abf,2000.0,496.4682139253279,496.80000000000007,124.847,9.69296,12,-72.39210158128004
845,Goal DLS,cell_0021.abf,-400.0,0.0,,85.4082,9.48247,0,-69.50658592810997
846,Goal DLS,cell_0021.abf,-200.0,0.0,,85.4082,9.48247,1,-69.50658592810997
847,Goal DLS,cell_0021.abf,0.0,0.0,,85.4082,9.48247,2,-69.50658592810997
848,Goal DLS,cell_0021.abf,200.0,0.0,,85.4082,9.48247,3,-69.50658592810997
849,Goal DLS,cell_0021.abf,400.0,0.0,,85.4082,9.48247,4,-69.50658592810997
850,Goal DLS,cell_0021.abf,600.0,0.0,,85.4082,9.48247,5,-69.50658592810997
851,Goal DLS,cell_0021.abf,800.0,0.0,,85.4082,9.48247,6,-69.50658592810997
852,Goal DLS,cell_0021.abf,1000.0,183.94986860723668,497.1,85.4082,9.48247,7,-69.50658592810997
853,Goal DLS,cell_0021.abf,1200.0,205.72811617587726,498.00000000000017,85.4082,9.48247,8,-69.50658592810997
854,Goal DLS,cell_0021.abf,1400.0,221.2389380530973,499.2000000000001,85.4082,9.48247,9,-69.50658592810997
855,Goal DLS,cell_0021.abf,1600.0,236.42504546635487,386.7000000000001,85.4082,9.48247,10,-69.50658592810997
856,Goal DLS,cell_0021.abf,1800.0,257.83619817997976,199.4,85.4082,9.48247,11,-69.50658592810997
857,Goal DLS,cell_0021.abf,2000.0,272.66028002947684,137.1,85.4082,9.48247,12,-69.50658592810997
858,Goal DLS,20181215_DLS_s1c1_0000.abf,-400.0,0.0,,128.303,5.03345,0,-80.09808760422926
859,Goal DLS,20181215_DLS_s1c1_0000.abf,-200.0,0.0,,128.303,5.03345,1,-80.09808760422926
860,Goal DLS,20181215_DLS_s1c1_0000.abf,0.0,0.0,,128.303,5.03345,2,-80.09808760422926
861,Goal DLS,20181215_DLS_s1c1_0000.abf,200.0,86.65511265164646,163.09999999999997,128.303,5.03345,3,-80.09808760422926
862,Goal DLS,20181215_DLS_s1c1_0000.abf,400.0,121.53129430828436,498.7000000000001,128.303,5.03345,4,-80.09808760422926
863,Goal DLS,20181215_DLS_s1c1_0000.abf,600.0,173.42206089937488,499.0,128.303,5.03345,5,-80.09808760422926
864,Goal DLS,20181215_DLS_s1c1_0000.abf,800.0,215.94684385382058,243.1,128.303,5.03345,6,-80.09808760422926
865,Goal DLS,20181215_DLS_s1c1_0000.abf,1000.0,255.1440329218106,123.40000000000002,128.303,5.03345,7,-80.09808760422926
866,Goal DLS,20181215_DLS_s1c1_0000.abf,1200.0,287.6712328767124,74.60000000000002,128.303,5.03345,8,-80.09808760422926
867,Goal DLS,20181215_DLS_s1c1_0000.abf,1400.0,304.9759229534511,63.59999999999998,128.303,5.03345,9,-80.09808760422926
868,Goal DLS,20181215_DLS_s1c1_0000.abf,1600.0,320.754716981132,54.2,128.303,5.03345,10,-80.09808760422926
869,Goal DLS,20181215_DLS_s1c1_0000.abf,1800.0,330.0970873786408,52.60000000000001,128.303,5.03345,11,-80.09808760422926
870,Goal DLS,20181215_DLS_s1c1_0000.abf,2000.0,114.73429951690822,166.59999999999997,128.303,5.03345,12,-80.09808760422926
871,Goal DMS,cell_0029.abf,-400.0,0.0,,93.8308,5.95202,0,-72.94764474722055
872,Goal DMS,cell_0029.abf,-200.0,0.0,,93.8308,5.95202,1,-72.94764474722055
873,Goal DMS,cell_0029.abf,0.0,0.0,,93.8308,5.95202,2,-72.94764474722055
874,Goal DMS,cell_0029.abf,200.0,0.0,,93.8308,5.95202,3,-72.94764474722055
875,Goal DMS,cell_0029.abf,400.0,89.5592740985152,498.2000000000001,93.8308,5.95202,4,-72.94764474722055
876,Goal DMS,cell_0029.abf,600.0,127.04918032786884,493.00000000000017,93.8308,5.95202,5,-72.94764474722055
877,Goal DMS,cell_0029.abf,800.0,157.1709233791749,360.0,93.8308,5.95202,6,-72.94764474722055
878,Goal DMS,cell_0029.abf,1000.0,195.5307262569833,146.1,93.8308,5.95202,7,-72.94764474722055
879,Goal DMS,cell_0029.abf,1200.0,220.88353413654616,102.0,93.8308,5.95202,8,-72.94764474722055
880,Goal DMS,cell_0029.abf,1400.0,235.79849946409428,95.3,93.8308,5.95202,9,-72.94764474722055
881,Goal DMS,cell_0029.abf,1600.0,385.8520900321543,499.40000000000015,93.8308,5.95202,10,-72.94764474722055
882,Goal DMS,cell_0029.abf,1800.0,436.3563241504122,498.90000000000015,93.8308,5.95202,11,-72.94764474722055
883,Goal DMS,cell_0029.abf,2000.0,402.41448692152915,498.5,93.8308,5.95202,12,-72.94764474722055
884,Goal DMS,cell_0079.abf,-400.0,0.0,,104.111,6.58791,0,-72.71711554894081
885,Goal DMS,cell_0079.abf,-200.0,0.0,,104.111,6.58791,1,-72.71711554894081
886,Goal DMS,cell_0079.abf,0.0,0.0,,104.111,6.58791,2,-72.71711554894081
887,Goal DMS,cell_0079.abf,200.0,0.0,,104.111,6.58791,3,-72.71711554894081
888,Goal DMS,cell_0079.abf,400.0,95.02923976608187,332.2000000000001,104.111,6.58791,4,-72.71711554894081
889,Goal DMS,cell_0079.abf,600.0,123.12743689718857,491.90000000000015,104.111,6.58791,5,-72.71711554894081
890,Goal DMS,cell_0079.abf,800.0,160.4386677497969,495.6,104.111,6.58791,6,-72.71711554894081
891,Goal DMS,cell_0079.abf,1000.0,192.15210355987048,496.90000000000015,104.111,6.58791,7,-72.71711554894081
892,Goal DMS,cell_0079.abf,1200.0,219.65317919075142,261.70000000000005,104.111,6.58791,8,-72.71711554894081
893,Goal DMS,cell_0079.abf,1400.0,246.91358024691357,131.40000000000003,104.111,6.58791,9,-72.71711554894081
894,Goal DMS,cell_0079.abf,1600.0,325.431900361591,499.40000000000015,104.111,6.58791,10,-72.71711554894081
895,Goal DMS,cell_0079.abf,1800.0,361.39713305067636,496.80000000000007,104.111,6.58791,11,-72.71711554894081
896,Goal DMS,cell_0079.abf,2000.0,415.74613376179946,499.2000000000001,104.111,6.58791,12,-72.71711554894081
897,Goal DMS,cell_0056.abf,-400.0,0.0,,113.607,6.41895,0,-73.24003777137169
898,Goal DMS,cell_0056.abf,-200.0,0.0,,113.607,6.41895,1,-73.24003777137169
899,Goal DMS,cell_0056.abf,0.0,0.0,,113.607,6.41895,2,-73.24003777137169
900,Goal DMS,cell_0056.abf,200.0,0.0,,113.607,6.41895,3,-73.24003777137169
901,Goal DMS,cell_0056.abf,400.0,108.5511741249446,496.30000000000007,113.607,6.41895,4,-73.24003777137169
902,Goal DMS,cell_0056.abf,600.0,156.5995525727069,495.7000000000001,113.607,6.41895,5,-73.24003777137169
903,Goal DMS,cell_0056.abf,800.0,195.79921680313282,283.7999999999999,113.607,6.41895,6,-73.24003777137169
904,Goal DMS,cell_0056.abf,1000.0,224.0566037735849,171.9,113.607,6.41895,7,-73.24003777137169
905,Goal DMS,cell_0056.abf,1200.0,245.98930481283418,95.4,113.607,6.41895,8,-73.24003777137169
906,Goal DMS,cell_0056.abf,1400.0,309.36118923262364,499.5,113.607,6.41895,9,-73.24003777137169
907,Goal DMS,cell_0056.abf,1600.0,377.09215567654763,497.40000000000015,113.607,6.41895,10,-73.24003777137169
908,Goal DMS,cell_0056.abf,1800.0,425.3611556982344,499.8,113.607,6.41895,11,-73.24003777137169
909,Goal DMS,cell_0056.abf,2000.0,433.21299638989166,499.90000000000015,113.607,6.41895,12,-73.24003777137169
910,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,-400.0,0.0,,118.621,7.20791,0,-71.93026322584886
911,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,-200.0,0.0,,118.621,7.20791,1,-71.93026322584886
912,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,0.0,0.0,,118.621,7.20791,2,-71.93026322584886
913,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,200.0,35.826242722794454,497.7000000000001,118.621,7.20791,3,-71.93026322584886
914,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,400.0,119.99186495830791,495.4,118.621,7.20791,4,-71.93026322584886
915,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,600.0,163.5702746365105,497.9,118.621,7.20791,5,-71.93026322584886
916,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,800.0,186.9918699186992,494.19999999999993,118.621,7.20791,6,-71.93026322584886
917,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,1000.0,203.75226951785353,497.6,118.621,7.20791,7,-71.93026322584886
918,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,1200.0,214.48806151355728,495.9,118.621,7.20791,8,-71.93026322584886
919,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,1400.0,220.4724409448819,319.1,118.621,7.20791,9,-71.93026322584886
920,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,1600.0,248.22695035460998,170.59999999999997,118.621,7.20791,10,-71.93026322584886
921,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,1800.0,264.6502835538752,107.1,118.621,7.20791,11,-71.93026322584886
922,Goal DMS,20210406_PV_DMS_s1c1_0000.abf,2000.0,271.35678391959794,100.7,118.621,7.20791,12,-71.93026322584886
923,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,-400.0,0.0,,73.2402,6.94737,0,-72.84547130878155
924,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,-200.0,0.0,,73.2402,6.94737,1,-72.84547130878155
925,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,0.0,0.0,,73.2402,6.94737,2,-72.84547130878155
926,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,200.0,0.0,,73.2402,6.94737,3,-72.84547130878155
927,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,400.0,51.8000518000518,393.6,73.2402,6.94737,4,-72.84547130878155
928,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,600.0,119.82128350934198,496.5,73.2402,6.94737,5,-72.84547130878155
929,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,800.0,170.62766605728217,495.19999999999993,73.2402,6.94737,6,-72.84547130878155
930,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,1000.0,196.07843137254898,497.1,73.2402,6.94737,7,-72.84547130878155
931,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,1200.0,211.2676056338028,499.0,73.2402,6.94737,8,-72.84547130878155
932,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,1400.0,222.0876236624268,497.1,73.2402,6.94737,9,-72.84547130878155
933,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,1600.0,230.44269254093396,496.3,73.2402,6.94737,10,-72.84547130878155
934,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,1800.0,235.27046048662774,498.80000000000007,73.2402,6.94737,11,-72.84547130878155
935,Goal DMS,20210406_PV_DMS_s2c1_0000.abf,2000.0,239.82265215638856,497.6,73.2402,6.94737,12,-72.84547130878155
936,Goal DMS,20181213_DMS_s1c2_0001.abf,-400.0,0.0,,96.4309,7.08134,0,-81.75277064396785
937,Goal DMS,20181213_DMS_s1c2_0001.abf,-200.0,0.0,,96.4309,7.08134,1,-81.75277064396785
938,Goal DMS,20181213_DMS_s1c2_0001.abf,0.0,0.0,,96.4309,7.08134,2,-81.75277064396785
939,Goal DMS,20181213_DMS_s1c2_0001.abf,200.0,0.0,,96.4309,7.08134,3,-81.75277064396785
940,Goal DMS,20181213_DMS_s1c2_0001.abf,400.0,0.0,,96.4309,7.08134,4,-81.75277064396785
941,Goal DMS,20181213_DMS_s1c2_0001.abf,600.0,0.0,,96.4309,7.08134,5,-81.75277064396785
942,Goal DMS,20181213_DMS_s1c2_0001.abf,800.0,184.2851356824625,496.4,96.4309,7.08134,6,-81.75277064396785
943,Goal DMS,20181213_DMS_s1c2_0001.abf,1000.0,210.42329336921952,410.69999999999993,96.4309,7.08134,7,-81.75277064396785
944,Goal DMS,20181213_DMS_s1c2_0001.abf,1200.0,235.8036573628489,209.4,96.4309,7.08134,8,-81.75277064396785
945,Goal DMS,20181213_DMS_s1c2_0001.abf,1400.0,257.23472668810285,125.8,96.4309,7.08134,9,-81.75277064396785
946,Goal DMS,20181213_DMS_s1c2_0001.abf,1600.0,275.5905511811024,77.39999999999998,96.4309,7.08134,10,-81.75277064396785
947,Goal DMS,20181213_DMS_s1c2_0001.abf,1800.0,289.1156462585033,59.90000000000002,96.4309,7.08134,11,-81.75277064396785
948,Goal DMS,20181213_DMS_s1c2_0001.abf,2000.0,309.27835051546396,39.8,96.4309,7.08134,12,-81.75277064396785
949,Goal DMS,20181214_DMS_s1c1_0000.abf,-400.0,0.0,,108.389,5.40703,0,-80.85288355900691
950,Goal DMS,20181214_DMS_s1c1_0000.abf,-200.0,0.0,,108.389,5.40703,1,-80.85288355900691
951,Goal DMS,20181214_DMS_s1c1_0000.abf,0.0,0.0,,108.389,5.40703,2,-80.85288355900691
952,Goal DMS,20181214_DMS_s1c1_0000.abf,200.0,30.53435114503817,308.7999999999999,108.389,5.40703,3,-80.85288355900691
953,Goal DMS,20181214_DMS_s1c1_0000.abf,400.0,106.18023414102913,372.0,108.389,5.40703,4,-80.85288355900691
954,Goal DMS,20181214_DMS_s1c1_0000.abf,600.0,150.68214212991242,494.0,108.389,5.40703,5,-80.85288355900691
955,Goal DMS,20181214_DMS_s1c1_0000.abf,800.0,174.15957877683275,496.0,108.389,5.40703,6,-80.85288355900691
956,Goal DMS,20181214_DMS_s1c1_0000.abf,1000.0,193.86953104532355,383.5,108.389,5.40703,7,-80.85288355900691
957,Goal DMS,20181214_DMS_s1c1_0000.abf,1200.0,232.4263038548752,177.90000000000003,108.389,5.40703,8,-80.85288355900691
958,Goal DMS,20181214_DMS_s1c1_0000.abf,1400.0,245.39877300613497,131.7,108.389,5.40703,9,-80.85288355900691
959,Goal DMS,20181214_DMS_s1c1_0000.abf,1600.0,277.46947835738075,91.2,108.389,5.40703,10,-80.85288355900691
960,Goal DMS,20181214_DMS_s1c1_0000.abf,1800.0,295.6298200514139,78.8,108.389,5.40703,11,-80.85288355900691
961,Goal DMS,20181214_DMS_s1c1_0000.abf,2000.0,91.6888494528246,339.0,108.389,5.40703,12,-80.85288355900691
962,Goal DMS,20181215_DMS_s1c1_0000.abf,-400.0,0.0,,136.412,5.33407,0,-81.50045717679538
963,Goal DMS,20181215_DMS_s1c1_0000.abf,-200.0,0.0,,136.412,5.33407,1,-81.50045717679538
964,Goal DMS,20181215_DMS_s1c1_0000.abf,0.0,0.0,,136.412,5.33407,2,-81.50045717679538
965,Goal DMS,20181215_DMS_s1c1_0000.abf,200.0,24.660912453760787,355.4000000000001,136.412,5.33407,3,-81.50045717679538
966,Goal DMS,20181215_DMS_s1c1_0000.abf,400.0,102.58697591436218,452.8,136.412,5.33407,4,-81.50045717679538
967,Goal DMS,20181215_DMS_s1c1_0000.abf,600.0,147.05882352941177,499.1,136.412,5.33407,5,-81.50045717679538
968,Goal DMS,20181215_DMS_s1c1_0000.abf,800.0,188.372848327379,310.0,136.412,5.33407,6,-81.50045717679538
969,Goal DMS,20181215_DMS_s1c1_0000.abf,1000.0,231.6076294277929,148.5,136.412,5.33407,7,-81.50045717679538
970,Goal DMS,20181215_DMS_s1c1_0000.abf,1200.0,63.15789473684211,429.0,136.412,5.33407,8,-81.50045717679538
971,Goal DMS,20181215_DMS_s1c1_0000.abf,1400.0,292.09621993127155,59.49999999999999,136.412,5.33407,9,-81.50045717679538
972,Goal DMS,20181215_DMS_s1c1_0000.abf,1600.0,306.51340996168585,53.39999999999999,136.412,5.33407,10,-81.50045717679538
973,Goal DMS,20181215_DMS_s1c1_0000.abf,1800.0,63.45957011258955,489.6,136.412,5.33407,11,-81.50045717679538
974,Goal DMS,20181215_DMS_s1c1_0000.abf,2000.0,343.74999999999983,33.00000000000001,136.412,5.33407,12,-81.50045717679538
975,Goal DMS,cell_0014.abf,-400.0,0.0,,215.752,7.58288,0,-71.47006519024188
976,Goal DMS,cell_0014.abf,-200.0,0.0,,215.752,7.58288,1,-71.47006519024188
977,Goal DMS,cell_0014.abf,0.0,0.0,,215.752,7.58288,2,-71.47006519024188
978,Goal DMS,cell_0014.abf,200.0,58.31903945111493,299.5,215.752,7.58288,3,-71.47006519024188
979,Goal DMS,cell_0014.abf,400.0,141.01057579318447,88.5,215.752,7.58288,4,-71.47006519024188
980,Goal DMS,cell_0014.abf,600.0,202.839756592292,51.600000000000016,215.752,7.58288,5,-71.47006519024188
981,Goal DMS,cell_0014.abf,800.0,242.42424242424252,34.899999999999984,215.752,7.58288,6,-71.47006519024188
982,Goal DMS,cell_0014.abf,1000.0,349.39759036144585,499.6,215.752,7.58288,7,-71.47006519024188
983,Goal DMS,cell_0014.abf,1200.0,383.84244372990344,499.00000000000017,215.752,7.58288,8,-71.47006519024188
984,Goal DMS,cell_0014.abf,1400.0,431.2073806658643,499.90000000000015,215.752,7.58288,9,-71.47006519024188
985,Goal DMS,cell_0014.abf,1600.0,433.8220526210082,499.1,215.752,7.58288,10,-71.47006519024188
986,Goal DMS,cell_0014.abf,1800.0,485.2616803689592,499.90000000000015,215.752,7.58288,11,-71.47006519024188
987,Goal DMS,cell_0014.abf,2000.0,497.38219895287966,497.7000000000001,215.752,7.58288,12,-71.47006519024188
988,Goal DMS,cell_0049.abf,-400.0,0.0,,217.127,8.15457,0,-70.73316251314603
989,Goal DMS,cell_0049.abf,-200.0,0.0,,217.127,8.15457,1,-70.73316251314603
990,Goal DMS,cell_0049.abf,0.0,0.0,,217.127,8.15457,2,-70.73316251314603
991,Goal DMS,cell_0049.abf,200.0,145.9262261856506,497.6,217.127,8.15457,3,-70.73316251314603
992,Goal DMS,cell_0049.abf,400.0,193.78280177634238,497.6,217.127,8.15457,4,-70.73316251314603
993,Goal DMS,cell_0049.abf,600.0,220.68095838587647,160.29999999999995,217.127,8.15457,5,-70.73316251314603
994,Goal DMS,cell_0049.abf,800.0,242.96675191815862,79.6,217.127,8.15457,6,-70.73316251314603
995,Goal DMS,cell_0049.abf,1000.0,263.65348399246705,54.40000000000001,217.127,8.15457,7,-70.73316251314603
996,Goal DMS,cell_0049.abf,1200.0,288.18443804034564,35.80000000000001,217.127,8.15457,8,-70.73316251314603
997,Goal DMS,cell_0049.abf,1400.0,305.0847457627118,30.599999999999994,217.127,8.15457,9,-70.73316251314603
998,Goal DMS,cell_0049.abf,1600.0,325.20325203252037,25.599999999999994,217.127,8.15457,10,-70.73316251314603
999,Goal DMS,cell_0049.abf,1800.0,338.1642512077292,21.600000000000023,217.127,8.15457,11,-70.73316251314603
1000,Goal DMS,cell_0049.abf,2000.0,29.873039581777448,402.6,217.127,8.15457,12,-70.73316251314603
1001,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,-400.0,0.0,,112.644,4.812,0,-71.68775822566106
1002,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,-200.0,0.0,,112.644,4.812,1,-71.68775822566106
1003,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,0.0,0.0,,112.644,4.812,2,-71.68775822566106
1004,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,200.0,36.29764065335753,339.6,112.644,4.812,3,-71.68775822566106
1005,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,400.0,132.24821973550354,396.6,112.644,4.812,4,-71.68775822566106
1006,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,600.0,168.32285540458324,495.3,112.644,4.812,5,-71.68775822566106
1007,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,800.0,186.72620255733716,494.4,112.644,4.812,6,-71.68775822566106
1008,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,1000.0,194.2926533090468,495.6,112.644,4.812,7,-71.68775822566106
1009,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,1200.0,273.4217933252915,498.7000000000001,112.644,4.812,8,-71.68775822566106
1010,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,1400.0,531.1871227364186,498.1,112.644,4.812,9,-71.68775822566106
1011,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,1600.0,545.8559100943207,499.3,112.644,4.812,10,-71.68775822566106
1012,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,1800.0,109.39830929885628,202.1,112.644,4.812,11,-71.68775822566106
1013,Goal DMS,20210412_PV_DMS_s1c1_0000.abf,2000.0,317.4603174603172,32.40000000000002,112.644,4.812,12,-71.68775822566106
1014,Goal DMS,cell_0061.abf,-400.0,0.0,,194.309,5.39792,0,-72.34470954308144
1015,Goal DMS,cell_0061.abf,-200.0,0.0,,194.309,5.39792,1,-72.34470954308144
1016,Goal DMS,cell_0061.abf,0.0,0.0,,194.309,5.39792,2,-72.34470954308144
1017,Goal DMS,cell_0061.abf,200.0,76.0043431053203,232.7,194.309,5.39792,3,-72.34470954308144
1018,Goal DMS,cell_0061.abf,400.0,145.39110206455362,347.2999999999999,194.309,5.39792,4,-72.34470954308144
1019,Goal DMS,cell_0061.abf,600.0,200.12507817385867,162.29999999999995,194.309,5.39792,5,-72.34470954308144
1020,Goal DMS,cell_0061.abf,800.0,249.44230379233417,495.00000000000017,194.309,5.39792,6,-72.34470954308144
1021,Goal DMS,cell_0061.abf,1000.0,295.31568228105914,492.7000000000001,194.309,5.39792,7,-72.34470954308144
1022,Goal DMS,cell_0061.abf,1200.0,314.4016227180527,494.6,194.309,5.39792,8,-72.34470954308144
1023,Goal DMS,cell_0061.abf,1400.0,341.27625201938616,496.6,194.309,5.39792,9,-72.34470954308144
1024,Goal DMS,cell_0061.abf,1600.0,387.16148445336,499.90000000000015,194.309,5.39792,10,-72.34470954308144
1025,Goal DMS,cell_0061.abf,1800.0,391.4876530817105,499.40000000000015,194.309,5.39792,11,-72.34470954308144
1026,Goal DMS,cell_0061.abf,2000.0,430.1507537688442,498.7000000000001,194.309,5.39792,12,-72.34470954308144
1027,Goal DMS,cell_0017.abf,-400.0,0.0,,93.9555,4.43268,0,-80.54079319880559
1028,Goal DMS,cell_0017.abf,-200.0,0.0,,93.9555,4.43268,1,-80.54079319880559
1029,Goal DMS,cell_0017.abf,0.0,0.0,,93.9555,4.43268,2,-80.54079319880559
1030,Goal DMS,cell_0017.abf,200.0,0.0,,93.9555,4.43268,3,-80.54079319880559
1031,Goal DMS,cell_0017.abf,400.0,83.2994717594474,498.6,93.9555,4.43268,4,-80.54079319880559
1032,Goal DMS,cell_0017.abf,600.0,128.7290559869228,493.5,93.9555,4.43268,5,-80.54079319880559
1033,Goal DMS,cell_0017.abf,800.0,166.60496112550902,273.20000000000005,93.9555,4.43268,6,-80.54079319880559
1034,Goal DMS,cell_0017.abf,1000.0,202.45398773006139,165.49999999999997,93.9555,4.43268,7,-80.54079319880559
1035,Goal DMS,cell_0017.abf,1200.0,195.2461799660441,119.9,93.9555,4.43268,8,-80.54079319880559
1036,Goal DMS,cell_0017.abf,1400.0,311.37002812374453,499.6,93.9555,4.43268,9,-80.54079319880559
1037,Goal DMS,cell_0017.abf,1600.0,348.08853118712267,498.6,93.9555,4.43268,10,-80.54079319880559
1038,Goal DMS,cell_0017.abf,1800.0,367.17495987158895,499.90000000000015,93.9555,4.43268,11,-80.54079319880559
1039,Goal DMS,cell_0017.abf,2000.0,405.5410560128489,499.5,93.9555,4.43268,12,-80.54079319880559
1040,Goal DMS,cell_0033.abf,-400.0,0.0,,98.1226,5.48442,0,-74.34854243351863
1041,Goal DMS,cell_0033.abf,-200.0,0.0,,98.1226,5.48442,1,-74.34854243351863
1042,Goal DMS,cell_0033.abf,0.0,0.0,,98.1226,5.48442,2,-74.34854243351863
1043,Goal DMS,cell_0033.abf,200.0,0.0,,98.1226,5.48442,3,-74.34854243351863
1044,Goal DMS,cell_0033.abf,400.0,66.91947356680794,490.2000000000001,98.1226,5.48442,4,-74.34854243351863
1045,Goal DMS,cell_0033.abf,600.0,98.05924412665985,494.40000000000015,98.1226,5.48442,5,-74.34854243351863
1046,Goal DMS,cell_0033.abf,800.0,123.94957983193278,479.5,98.1226,5.48442,6,-74.34854243351863
1047,Goal DMS,cell_0033.abf,1000.0,328.8279201129716,498.5,98.1226,5.48442,7,-74.34854243351863
1048,Goal DMS,cell_0033.abf,1200.0,264.11290322580646,498.30000000000007,98.1226,5.48442,8,-74.34854243351863
1049,Goal DMS,cell_0033.abf,1400.0,287.3794212218649,499.6,98.1226,5.48442,9,-74.34854243351863
1050,Goal DMS,cell_0033.abf,1600.0,333.46806790622475,496.6,98.1226,5.48442,10,-74.34854243351863
1051,Goal DMS,cell_0033.abf,1800.0,386.39565304890317,498.5,98.1226,5.48442,11,-74.34854243351863
1052,Goal DMS,cell_0033.abf,2000.0,391.644908616188,499.30000000000007,98.1226,5.48442,12,-74.34854243351863
1053,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,-400.0,0.0,,107.391,6.02044,0,-73.03062732403095
1054,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,-200.0,0.0,,107.391,6.02044,1,-73.03062732403095
1055,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,0.0,0.0,,107.391,6.02044,2,-73.03062732403095
1056,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,200.0,37.57736516357206,499.4,107.391,6.02044,3,-73.03062732403095
1057,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,400.0,133.49514563106797,499.3,107.391,6.02044,4,-73.03062732403095
1058,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,600.0,177.59838546922302,498.9,107.391,6.02044,5,-73.03062732403095
1059,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,800.0,206.77072775187509,495.7000000000001,107.391,6.02044,6,-73.03062732403095
1060,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,1000.0,221.95318805488301,497.3,107.391,6.02044,7,-73.03062732403095
1061,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,1200.0,234.48554679603802,496.0,107.391,6.02044,8,-73.03062732403095
1062,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,1400.0,240.20993136859104,496.6,107.391,6.02044,9,-73.03062732403095
1063,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,1600.0,243.55877616747185,497.9,107.391,6.02044,10,-73.03062732403095
1064,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,1800.0,262.31832683445583,283.0,107.391,6.02044,11,-73.03062732403095
1065,Goal DMS,20210406_PV_DMS_s2c2_0000.abf,2000.0,274.4310575635876,150.3,107.391,6.02044,12,-73.03062732403095
1066,Goal DMS,20181213_DMS_s1c1_0000.abf,-400.0,0.0,,95.6581,4.74616,0,-81.33035571758563
1067,Goal DMS,20181213_DMS_s1c1_0000.abf,-200.0,0.0,,95.6581,4.74616,1,-81.33035571758563
1068,Goal DMS,20181213_DMS_s1c1_0000.abf,0.0,0.0,,95.6581,4.74616,2,-81.33035571758563
1069,Goal DMS,20181213_DMS_s1c1_0000.abf,200.0,40.6917599186165,412.4,95.6581,4.74616,3,-81.33035571758563
1070,Goal DMS,20181213_DMS_s1c1_0000.abf,400.0,95.8205912334353,497.5,95.6581,4.74616,4,-81.33035571758563
1071,Goal DMS,20181213_DMS_s1c1_0000.abf,600.0,147.1790678659035,493.3,95.6581,4.74616,5,-81.33035571758563
1072,Goal DMS,20181213_DMS_s1c1_0000.abf,800.0,183.26206475259625,494.19999999999993,95.6581,4.74616,6,-81.33035571758563
